total,email,date,total_stock,company,stock_price,transaction_type
127185.0146914853403856682235,lesliemiranda@gmail.com,777772800000,9036,ibm,14.0753668317270186349787763901986181735992431640625,SELL
47975.80148770913964995088463,lesliemiranda@gmail.com,1346976000000,1292,crm,37.13297328770057248448210884816944599151611328125,SELL
207844.7817480120426125722588,lesliemiranda@gmail.com,1354233600000,5252,crm,39.574406273421942614731960929930210113525390625,SELL
86943.52775272396570471755695,lesliemiranda@gmail.com,1224460800000,1720,amzn,50.548562646932538200417184270918369293212890625,BUY
192227.8765489620661810477031,lesliemiranda@gmail.com,1428451200000,355,goog,541.486976194259341355063952505588531494140625,BUY
199889.6731730594782305843182,lesliemiranda@gmail.com,1182384000000,2877,amzn,69.4785099663049976470574620179831981658935546875,SELL
136324.5559456098063400020237,lesliemiranda@gmail.com,1257724800000,8650,crm,15.7600642711687637387285576551221311092376708984375,SELL
54659.47491119064078901601533,lesliemiranda@gmail.com,1246320000000,3002,aapl,18.207686512721732441377753275446593761444091796875,BUY
4871563.073927594446104194503,lesliemiranda@gmail.com,1401667200000,8852,goog,550.334734966967289437889121472835540771484375,BUY
569159.2707967868109051323700,lesliemiranda@gmail.com,1042761600000,8302,ibm,68.5568863884349326554001891054213047027587890625,BUY
66751.38118181162735709222034,lesliemiranda@gmail.com,1137110400000,1509,amzn,44.2355077414258630597032606601715087890625,SELL
74375.86106820754112334270758,lesliemiranda@gmail.com,1228089600000,1798,amzn,41.36588491001531764368337462656199932098388671875,SELL
2548115.358822806483203748940,lesliemiranda@gmail.com,1437955200000,4033,goog,631.81635477877671291935257613658905029296875,SELL
68668.41192035769088874985755,lesliemiranda@gmail.com,1131321600000,3876,ebay,17.71630854498392437790244002826511859893798828125,SELL
131502.7702261285222995468303,lesliemiranda@gmail.com,1451260800000,4605,team,28.556519050190775743658377905376255512237548828125,SELL
1049229.732928604667563377006,lesliemiranda@gmail.com,1413244800000,1925,goog,545.0544067161582688640919514000415802001953125,SELL
369798.8538066987044317102118,lesliemiranda@gmail.com,1427068800000,5466,crm,67.654382328338584784432896412909030914306640625,SELL
90295.67707983403395033406014,lesliemiranda@gmail.com,1272240000000,4051,crm,22.289725272731185867769454489462077617645263671875,SELL
178469.1220374433186179885524,lesliemiranda@gmail.com,1476748800000,6200,team,28.7853422641037610674175084568560123443603515625,SELL
40675.52050313931012226476014,lesliemiranda@gmail.com,1380067200000,774,crm,52.55235207123941876261596917174756526947021484375,BUY
8338.923312401790860937111916,lesliemiranda@gmail.com,989366400000,5307,aapl,1.5713064466556982967659905625623650848865509033203125,BUY
6052.539257403611217878136586,lesliemiranda@gmail.com,798681600000,4898,aapl,1.2357164674160088235765897479723207652568817138671875,SELL
5987051.782605733110358414706,lesliemiranda@gmail.com,1460332800000,8040,goog,744.6581819161359589998028241097927093505859375,BUY
4070.498891803497694685809449,lesliemiranda@gmail.com,891820800000,4771,aapl,0.85317520264168889010392149430117569863796234130859375,BUY
4394.155317432192766613496815,lesliemiranda@gmail.com,888278400000,6580,aapl,0.66780475948817519249445240347995422780513763427734375,BUY
381092.5282275516967729345197,lesliemiranda@gmail.com,1371772800000,9824,crm,38.79199187984036001353160827420651912689208984375,SELL
17653.11827081283566620584224,lesliemiranda@gmail.com,1317686400000,1595,nvda,11.0677857497259157781854810309596359729766845703125,SELL
13389.85032788936575087745950,lesliemiranda@gmail.com,1045699200000,1663,ebay,8.05162376902547549661903758533298969268798828125,SELL
1046266.158907795162150478063,lesliemiranda@gmail.com,1329264000000,6379,ibm,164.017268993227020246195024810731410980224609375,BUY
54820.83425649954463665380899,lesliemiranda@gmail.com,1008806400000,5148,amzn,10.64895770328273982840983080677688121795654296875,BUY
497418.3365893006921965024958,lesliemiranda@gmail.com,1459814400000,6668,crm,74.5978309222106616971359471790492534637451171875,BUY
6594.786077496593890145959449,lesliemiranda@gmail.com,1338249600000,91,aapl,72.470176675786746045559993945062160491943359375,BUY
64123.38981893404254108759233,lesliemiranda@gmail.com,1454457600000,2801,team,22.893034565845784555904174339957535266876220703125,SELL
62899.46665618619523741017474,lesliemiranda@gmail.com,1413158400000,2938,ebay,21.40894031864744562199120991863310337066650390625,SELL
426167.8879633454659341396109,lesliemiranda@gmail.com,1404864000000,4781,aapl,89.1378138388089240606859675608575344085693359375,SELL
174263.0525593084112472297420,lesliemiranda@gmail.com,816566400000,8769,ibm,19.872625448661011660078656859695911407470703125,BUY
150840.3769477859715379963745,lesliemiranda@gmail.com,1412294400000,6544,ebay,23.05017985143428660421704989857971668243408203125,BUY
35853.78436166044488686566183,lesliemiranda@gmail.com,1212969600000,1581,aapl,22.677915472270996133374865166842937469482421875,SELL
68902.58734706483544130151131,lesliemiranda@gmail.com,72316800000,4218,ibm,16.33536921457203305863004061393439769744873046875,SELL
368814.3384653927078886681556,lesliemiranda@gmail.com,1080777600000,8475,amzn,43.517916043114183821671758778393268585205078125,SELL
1574698.806983607021919624458,lesliemiranda@gmail.com,1348531200000,6161,amzn,255.591431096186823879179428331553936004638671875,BUY
538489.6023536316860429451481,lesliemiranda@gmail.com,1475020800000,7538,crm,71.4366678633101201967292581684887409210205078125,SELL
103652.8680852728263097617400,lesliemiranda@gmail.com,1483574400000,4057,team,25.549141751361307939305334002710878849029541015625,BUY
2024364.465490477468392782612,lesliemiranda@gmail.com,1453852800000,2861,goog,707.57234026231299139908514916896820068359375,SELL
66752.23208934707932371566130,lesliemiranda@gmail.com,1096588800000,3444,ebay,19.38218121061181165032394346781075000762939453125,SELL
43077.32713913939435101951858,lesliemiranda@gmail.com,1295827200000,1931,nvda,22.308299916695698783541956800036132335662841796875,BUY
1221897.082408116008878096181,lesliemiranda@gmail.com,1407196800000,7300,ibm,167.383161973714521764122764579951763153076171875,BUY
64382.59906974693990022728940,lesliemiranda@gmail.com,1228780800000,7526,crm,8.5546902829852431437984705553390085697174072265625,BUY
161838.3077177420002037422364,lesliemiranda@gmail.com,1173225600000,8643,nvda,18.724783954384125905789915123023092746734619140625,BUY
18375.82171735750485197513626,virginia36@hotmail.com,816998400000,2495,adbe,7.3650588045521061530962469987571239471435546875,SELL
105015.4828275244608448701911,virginia36@hotmail.com,1468972800000,3740,team,28.079006103616166001302190124988555908203125,SELL
73930.79015300508583052874201,virginia36@hotmail.com,1463443200000,3417,team,21.636169199006463514933784608729183673858642578125,SELL
4134.279775059868568209964224,virginia36@hotmail.com,1423526400000,1339,amd,3.087587584062635226445081571000628173351287841796875,SELL
12129.27418013940907393077850,virginia36@hotmail.com,1039132800000,2841,nvda,4.2693678916365396247556418529711663722991943359375,BUY
13154.55684420855152438889490,virginia36@hotmail.com,1451347200000,432,team,30.45036306529757297312244190834462642669677734375,SELL
25789.73107618576581501201872,virginia36@hotmail.com,1282521600000,2728,nvda,9.4537137376047528647404760704375803470611572265625,BUY
41877.35894035194122153598073,virginia36@hotmail.com,1402876800000,2229,nvda,18.78750961882096959243426681496202945709228515625,BUY
50931.01724778021633710523020,virginia36@hotmail.com,812851200000,3736,amd,13.63249926332446904098105733282864093780517578125,BUY
49985.69409114916702918662850,virginia36@hotmail.com,1317945600000,2134,bb,23.423474269516947998681644094176590442657470703125,BUY
202686.7086394772598936242503,virginia36@hotmail.com,1102377600000,8412,amd,24.094948720812798370616292231716215610504150390625,BUY
155028.3579400855434045070069,virginia36@hotmail.com,1081123200000,8756,bb,17.705385785756686090053335647098720073699951171875,SELL
828039.7782893785952751386503,virginia36@hotmail.com,1473292800000,8106,adbe,102.151465370019565170878195203840732574462890625,SELL
2954.993601455453163140418837,virginia36@hotmail.com,1464307200000,131,team,22.557203064545443993438311736099421977996826171875,BUY
201095.6132828857580818748829,virginia36@hotmail.com,1457654400000,8585,team,23.424066777272656736386124975979328155517578125,BUY
311070.0825589415384655467278,virginia36@hotmail.com,1347321600000,9654,adbe,32.22188549398607193552379612810909748077392578125,SELL
95577.68082810128196946664048,virginia36@hotmail.com,1355875200000,8101,nvda,11.7982571075300928242768350173719227313995361328125,BUY
77904.50911506034232445472298,virginia36@hotmail.com,1176422400000,5764,amd,13.515702483528858834915808984078466892242431640625,SELL
26506.75418071252863327913474,virginia36@hotmail.com,668649600000,5683,amd,4.664218578341110088558707502670586109161376953125,BUY
219234.3166806387215430618198,virginia36@hotmail.com,1473206400000,7178,team,30.542535062780540755511538009159266948699951171875,SELL
9397.497907556235688275592111,virginia36@hotmail.com,1224028800000,1436,nvda,6.544218598576765799634813447482883930206298828125,SELL
16627.56649834083259520411957,virginia36@hotmail.com,1181088000000,1212,amd,13.71911427255844273531693033874034881591796875,SELL
111046.7081813720132821288189,virginia36@hotmail.com,1316131200000,4555,bb,24.379079732463669216713242349214851856231689453125,SELL
15648.11308280757295907648086,virginia36@hotmail.com,750038400000,6598,adbe,2.371644904942038944994919802411459386348724365234375,BUY
80272.31122306766685170487108,virginia36@hotmail.com,1423008000000,8126,bb,9.878453263975838893884429126046597957611083984375,BUY
97089.49405884802262534094552,virginia36@hotmail.com,1456704000000,4126,team,23.531142525169176593635711469687521457672119140625,BUY
23779.33659309650757940346466,virginia36@hotmail.com,1270598400000,2503,amd,9.5003342361552167716354233562014997005462646484375,SELL
7718.075311620979579885215571,virginia36@hotmail.com,1217289600000,714,ebay,10.8096292879845652379344755900092422962188720703125,SELL
44194.84538200502200666619501,virginia36@hotmail.com,1460505600000,1891,team,23.371150387099429934778527240268886089324951171875,SELL
47447.90986090569486322010562,virginia36@hotmail.com,1030406400000,5015,amd,9.46119837704998900562713970430195331573486328125,SELL
35447.57311331660910980190238,virginia36@hotmail.com,1275350400000,1077,adbe,32.9132526586040938809674116782844066619873046875,BUY
42558.79270067690018919392969,virginia36@hotmail.com,1136505600000,1275,amd,33.37944525543286289348543505184352397918701171875,SELL
274252.0081187172729784151670,virginia36@hotmail.com,1352851200000,8397,adbe,32.6607131259637100129111786372959613800048828125,BUY
96316.95102392386968404025538,virginia36@hotmail.com,1067212800000,8161,ebay,11.8021015836201286219875328242778778076171875,BUY
3068.428653100367732520226127,virginia36@hotmail.com,1335830400000,213,bb,14.40576832441487198366303346119821071624755859375,SELL
29262.00991005965260072230194,virginia36@hotmail.com,1263427200000,3037,ebay,9.635169545623856635074844234623014926910400390625,BUY
135959.4289619680402303458777,virginia36@hotmail.com,1384214400000,6137,ebay,22.154053928950308005596525617875158786773681640625,SELL
32105.10102870191633961383104,virginia36@hotmail.com,1409788800000,7621,amd,4.2127150017979158036496301065199077129364013671875,SELL
188265.1900792650425486840504,virginia36@hotmail.com,1457049600000,7830,ebay,24.044085578450197004940491751767694950103759765625,BUY
69349.46164097568227191459300,virginia36@hotmail.com,1287446400000,6412,ebay,10.815574179815296673723423737101256847381591796875,SELL
101229.3984278762303095078323,virginia36@hotmail.com,877910400000,9561,amd,10.5877417035745455820006100111640989780426025390625,BUY
89255.97137940974262448889931,virginia36@hotmail.com,1418947200000,9718,bb,9.18460294087361006631908821873366832733154296875,BUY
6219.505259130208858486810186,virginia36@hotmail.com,1478131200000,883,bb,7.04360731498324899035878843278624117374420166015625,BUY
33611.87430996582644127101958,virginia36@hotmail.com,1465516800000,1442,team,23.30920548541319448077047127299010753631591796875,BUY
59963.31248504095723106388505,virginia36@hotmail.com,1179100800000,2773,nvda,21.623985750104925074310813215561211109161376953125,BUY
10462.63686684812211424855377,virginia36@hotmail.com,1396915200000,1316,bb,7.95033196569006239684540560119785368442535400390625,BUY
27813.14990375829830870912929,virginia36@hotmail.com,715996800000,4843,amd,5.74295888989434200055939072626642882823944091796875,BUY
117966.2259919380249080234080,ginahawkins@hotmail.com,881193600000,8818,msft,13.3778890895824478235454080277122557163238525390625,BUY
154508.5743265408824100859420,ginahawkins@hotmail.com,1165881600000,6303,msft,24.5134974340061688735659117810428142547607421875,SELL
51607.65714876550944723021530,ginahawkins@hotmail.com,1347235200000,3180,csco,16.22882300275644951170761487446725368499755859375,SELL
126730.1366230613999590559615,ginahawkins@hotmail.com,1374537600000,5658,csco,22.39839813062237539043053402565419673919677734375,BUY
19932.39447977800186118102488,ginahawkins@hotmail.com,1056412800000,5445,bb,3.660678508682828624642979775671847164630889892578125,BUY
68704.90077081994973440259855,ginahawkins@hotmail.com,1132704000000,5874,nvda,11.696442078791275065441368496976792812347412109375,SELL
44069.84185202953190696462116,ginahawkins@hotmail.com,1199664000000,2076,csco,21.22824752024543926154365180991590023040771484375,SELL
167678.4107155375898940974366,ginahawkins@hotmail.com,1267747200000,9343,crm,17.9469560864323653959218063391745090484619140625,SELL
199527.8254739192239242129290,ginahawkins@hotmail.com,1354579200000,8548,msft,23.34204790289181374873805907554924488067626953125,BUY
83514.45559582529170938869356,ginahawkins@hotmail.com,1427414400000,1260,crm,66.2813139649407077058640425093472003936767578125,BUY
168747.1131121023871912711911,ginahawkins@hotmail.com,1108080000000,6748,bb,25.00698178898968393468749127350747585296630859375,BUY
100429.8644596289602759497939,ginahawkins@hotmail.com,1403136000000,5440,nvda,18.461372143314147109549594460986554622650146484375,SELL
129952.3182568192288499631104,ginahawkins@hotmail.com,1289174400000,2352,bb,55.25183599354559049743329524062573909759521484375,BUY
19823.59603231817492030586436,ginahawkins@hotmail.com,1115164800000,2896,nvda,6.84516437580047476529898631270043551921844482421875,SELL
14445.59037148044916509803670,ginahawkins@hotmail.com,1045180800000,6851,bb,2.10853749401261847395971926744095981121063232421875,SELL
7184.644452777776649554652977,ginahawkins@hotmail.com,1302134400000,434,nvda,16.5544803059395775335360667668282985687255859375,BUY
